City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
455,Pierre,44.3683,-100.351,4.86,78,100,9.22,US,overcast clouds
456,Morro Bay,35.3658,-120.8499,59.99,63,64,1.45,US,broken clouds
457,De Aar,-30.6497,24.0123,72.84,43,7,14.92,ZA,clear sky
458,Konza,-1.7426,37.1294,60.26,90,74,8.14,KE,broken clouds
459,San Patricio,28.017,-97.5169,57.06,91,100,12.88,US,overcast clouds
460,Puerto Madero,14.7208,-92.4215,82.31,67,5,4.79,MX,clear sky
461,Fairbanks,64.8378,-147.7164,-23.4,74,16,2.59,US,few clouds
462,Ahipara,-35.1667,173.1667,63.77,87,14,1.88,NZ,few clouds
463,Shimoda,34.6667,138.95,36.1,70,5,16.64,JP,clear sky
464,Osakarovka,50.565,72.5692,12.81,74,34,11.07,KZ,scattered clouds
465,High River,50.5834,-113.8687,-10.84,63,11,11.81,CA,few clouds
466,Alyangula,-13.8483,136.4192,82.85,77,100,14.03,AU,overcast clouds
467,Luderitz,-26.6481,15.1594,65.5,82,0,23.33,NA,clear sky
468,Tiznit,29.5833,-9.5,64.47,35,36,2.08,MA,scattered clouds
469,Ylivieska,64.0833,24.55,21.88,94,91,5.48,FI,overcast clouds
470,Mizdah,31.4451,12.9801,59.88,67,100,11.5,LY,overcast clouds
471,Isiolo,0.3546,37.5822,69.21,72,51,4.5,KE,broken clouds
472,Murgab,37.4966,61.9714,35.47,75,0,0.0,TM,clear sky
473,Ardakan,32.31,54.0175,48.58,47,0,2.75,IR,clear sky
474,Goundam,16.4145,-3.6708,79.7,11,100,10.02,ML,overcast clouds
475,Sesheke,-17.4759,24.2968,72.34,77,78,2.42,ZM,light rain
476,Berlevag,70.8578,29.0864,30.2,80,75,17.27,NO,broken clouds
477,Tazmalt,36.3868,4.3989,55.02,64,0,4.27,DZ,clear sky
478,Vila Do Maio,15.1333,-23.2167,81.39,76,8,17.6,CV,clear sky
479,Omsukchan,62.5333,155.8,9.61,96,100,9.73,RU,light snow
480,Ystad,55.4297,13.8204,36.34,98,100,17.54,SE,overcast clouds
481,Saint Anthony,45.0205,-93.218,12.29,82,100,10.36,US,overcast clouds
482,Hirara,24.8,125.2833,66.2,64,86,19.53,JP,overcast clouds
483,Majene,-3.5403,118.9707,77.09,82,32,4.63,ID,scattered clouds
484,Rocha,-34.4833,-54.3333,77.22,48,74,15.64,UY,broken clouds
485,Port Hardy,50.6996,-127.4199,19.58,73,75,17.27,CA,broken clouds
486,Mocuba,-16.8392,36.9856,74.01,98,100,1.3,MZ,moderate rain
487,Tashtyp,52.7939,89.8983,13.17,93,100,3.18,RU,overcast clouds
488,Salinas,36.6777,-121.6555,54.97,69,0,10.36,US,clear sky
489,Banda Aceh,5.5577,95.3222,77.16,86,96,4.54,ID,light rain
490,Livingston,55.9029,-3.5226,49.28,80,40,18.41,GB,scattered clouds
491,Mlawa,53.1128,20.3841,25.18,85,100,14.9,PL,light snow
492,Andros Town,24.7,-77.7667,78.76,74,82,19.6,BS,broken clouds
493,Hambantota,6.1241,81.1185,75.54,100,75,5.75,LK,broken clouds
494,Caravelas,-17.7125,-39.2481,79.95,73,100,8.99,BR,overcast clouds
495,Sujangarh,27.7011,74.4649,56.95,26,6,5.97,IN,clear sky
496,Aykhal,66.0,111.5,-21.35,98,100,7.4,RU,light snow
497,Sao Miguel Do Araguaia,-13.275,-50.1628,73.36,91,100,4.36,BR,moderate rain
498,Makakilo City,21.3469,-158.0858,70.12,77,100,17.27,US,moderate rain
499,Vaitape,-16.5167,-151.75,79.23,76,100,10.71,PF,overcast clouds
500,Villanueva De Cordoba,38.3228,-4.6287,44.82,81,98,3.42,ES,overcast clouds
501,Lake Jackson,29.0339,-95.4344,53.69,93,100,21.85,US,thunderstorm with heavy rain
502,Ginda,30.6945,78.4932,44.64,16,98,7.14,IN,overcast clouds
503,Yuncheng,35.0231,110.9928,33.96,40,100,4.43,CN,overcast clouds
504,Cangucu,-31.395,-52.6756,72.61,70,94,12.48,BR,overcast clouds
505,Caucaia,-3.7361,-38.6531,84.15,72,20,16.11,BR,few clouds
506,Broome,42.2506,-75.833,32.09,76,92,5.99,US,overcast clouds
507,Ondjiva,-17.0667,15.7333,80.92,21,41,6.35,AO,scattered clouds
508,Sawtell,-30.3833,153.1,59.02,72,100,9.22,AU,overcast clouds
509,Bodden Town,19.2833,-81.25,87.8,62,20,12.66,KY,few clouds
510,Poum,-20.2333,164.0167,78.44,82,25,16.55,NC,scattered clouds
511,Ternate,0.8,127.4,79.59,79,98,1.86,ID,overcast clouds
512,Dioknisi,41.6293,42.3917,39.29,99,100,5.06,GE,overcast clouds
513,Plouzane,48.3833,-4.6167,55.72,94,100,23.02,FR,light rain
514,Marsa Matruh,31.3525,27.2453,66.4,68,40,4.61,EG,scattered clouds
515,Fehervarcsurgo,47.2935,18.2646,30.49,79,100,7.07,HU,overcast clouds
516,Dhaka,23.7104,90.4074,69.78,68,29,0.0,BD,haze
517,Limbang,4.75,115.0,78.91,98,100,2.71,MY,overcast clouds
518,Bilibino,68.0546,166.4372,17.64,70,100,7.07,RU,overcast clouds
519,Bambanglipuro,-7.95,110.2833,76.78,85,20,2.93,ID,few clouds
520,Poole,50.7167,-2.0,55.65,96,75,16.11,GB,light rain
521,Savannakhet,16.566,104.751,53.98,79,97,5.59,LA,overcast clouds
522,Manggar,-2.8833,108.2667,77.99,83,61,2.84,ID,broken clouds
523,Farmington,36.7281,-108.2187,40.21,37,0,4.0,US,clear sky
524,Wajir,1.7471,40.0573,83.7,24,8,9.37,KE,clear sky
525,Labuhan,-6.8844,112.2051,78.3,85,100,6.93,ID,overcast clouds
526,Soubre,5.7856,-6.6083,80.37,67,55,4.47,CI,broken clouds
527,Miram Shah,33.0086,70.0697,52.93,37,0,4.88,PK,clear sky
528,Lannion,48.75,-3.4167,58.98,87,100,20.71,FR,light rain
529,Padang,-0.9492,100.3543,76.78,85,58,4.09,ID,broken clouds
530,San Quintin,30.4833,-115.95,63.77,47,0,4.74,MX,clear sky
531,Pirovskoye,57.6267,92.2658,0.7,98,100,4.21,RU,overcast clouds
532,Limoges,45.75,1.3333,55.96,67,0,16.11,FR,clear sky
533,Puerto Lempira,15.2667,-83.7667,86.14,74,40,11.5,HN,scattered clouds
534,Elk City,35.412,-99.4043,50.68,46,0,10.36,US,clear sky
535,Purushottampur,19.5333,84.8833,61.79,55,50,2.28,IN,scattered clouds
536,Panalipan,10.6483,124.0217,76.26,87,100,4.52,PH,overcast clouds
537,Saint-Jean-De-Maurienne,45.1667,6.5833,23.14,73,100,6.58,FR,overcast clouds
538,Nioro,13.35,-15.75,85.82,13,100,5.44,GM,overcast clouds
539,Tomatlan,19.9333,-105.25,86.61,36,0,5.84,MX,clear sky
540,Sirjan,29.452,55.6814,42.75,54,0,5.1,IR,clear sky
541,Yar-Sale,66.8333,70.8333,-0.58,100,100,8.41,RU,overcast clouds
542,Umm Lajj,25.0213,37.2685,77.36,51,1,3.67,SA,clear sky
543,Portland,45.5234,-122.6762,41.61,86,100,1.99,US,overcast clouds
544,Wuhu,31.3366,118.3755,35.82,60,0,6.55,CN,clear sky
545,Husavik,66.0449,-17.3389,23.47,85,100,31.41,IS,light snow
546,Ushtobe,45.2514,77.9838,8.62,87,5,5.68,KZ,clear sky
547,Puertollano,38.6871,-4.1073,46.15,77,78,3.02,ES,broken clouds
548,Teluk Nibung,3.001,99.8164,75.38,92,100,2.77,ID,overcast clouds
549,Beloha,-25.1667,45.05,73.06,88,100,9.28,MG,light rain
550,Vila Velha,-20.3297,-40.2925,73.35,98,100,5.75,BR,overcast clouds
551,Olafsvik,64.8945,-23.7142,28.18,70,100,51.07,IS,overcast clouds
552,Sotouboua,8.5667,0.9833,80.74,16,3,3.98,TG,clear sky
553,Taoudenni,22.6783,-3.9836,71.53,19,0,10.78,ML,clear sky
554,Lepe,37.2548,-7.2043,64.2,87,99,11.99,ES,overcast clouds
555,Phayao,19.25,100.25,56.86,84,22,0.74,TH,few clouds
556,Ermelo,-26.5333,29.9833,59.36,85,23,3.83,ZA,few clouds
557,Alta Floresta,-9.8756,-56.0861,74.41,89,100,2.84,BR,overcast clouds
558,Pangody,65.85,74.4859,-7.33,99,100,8.43,RU,overcast clouds
559,Olintepeque,14.8882,-91.5152,61.25,63,8,3.29,GT,clear sky
560,Petrov Val,50.1434,45.2096,23.43,79,7,10.83,RU,clear sky
561,Bajil,15.0584,43.2851,77.49,59,3,6.04,YE,clear sky
562,Tamandare,-8.7597,-35.1047,82.04,60,0,11.16,BR,clear sky
563,Grande Prairie,55.1667,-118.8027,-9.6,92,100,4.85,CA,overcast clouds
564,Aleksandrovsk-Sakhalinskiy,50.8975,142.1561,1.63,92,100,4.21,RU,overcast clouds
565,Flinders,-34.5833,150.8552,59.18,71,100,5.99,AU,overcast clouds
566,Amapa,1.0,-52.0,83.57,61,100,1.01,BR,overcast clouds
567,Boa Vista,2.8197,-60.6733,85.98,54,75,10.36,BR,broken clouds
568,Kalininsk,51.5,44.4758,22.8,90,98,10.02,RU,overcast clouds
569,Ouadda,8.0777,22.4007,73.96,27,99,5.44,CF,overcast clouds
570,Nakusp,50.2499,-117.8023,4.48,85,92,2.51,CA,overcast clouds
571,Okhotsk,59.3833,143.3,3.29,78,100,21.88,RU,overcast clouds
572,Tangua,-22.7303,-42.7142,70.36,95,100,3.58,BR,light rain
573,Burns Lake,54.2331,-125.7533,-9.26,76,11,1.63,CA,few clouds
574,Granville,-33.8333,151.0167,58.01,73,75,13.8,AU,broken clouds
575,Emporia,38.4039,-96.1817,39.51,77,91,13.76,US,overcast clouds
576,Provost,52.3501,-110.2683,-8.03,92,100,4.99,CA,overcast clouds
577,San Cristobal,7.7669,-72.225,81.77,44,100,4.88,VE,overcast clouds
578,Kaniama,-7.5667,24.1833,65.53,97,100,3.49,CD,overcast clouds
579,Huainan,32.6264,116.9969,36.14,48,100,6.13,CN,overcast clouds
580,Sinnamary,5.3833,-52.95,74.8,93,100,6.24,GF,overcast clouds
581,Tanete,-3.9443,119.7848,74.52,91,100,3.65,ID,overcast clouds
582,Puerto Penasco,31.3167,-113.5333,61.84,26,0,5.73,MX,clear sky
583,Cervo,43.6702,-7.4101,57.96,84,92,7.94,ES,light rain
584,Camacupa,-12.0167,17.4833,63.37,93,100,5.35,AO,overcast clouds
585,Kashi,39.4547,75.9797,23.43,49,100,2.13,CN,overcast clouds
586,Tocopilla,-22.092,-70.1979,73.04,69,11,5.19,CL,few clouds
587,Changzhou,31.7833,119.9667,37.85,50,1,6.73,CN,clear sky
588,Santa Rosa,14.3122,121.1114,79.11,96,100,9.28,PH,moderate rain
589,Atocha,-20.9333,-66.2333,62.62,11,1,16.93,BO,clear sky
590,Solnechnyy,50.7214,136.6319,-15.47,95,34,4.07,RU,scattered clouds
591,The Valley,18.217,-63.0578,83.82,71,31,14.34,AI,scattered clouds
592,Port Shepstone,-30.7414,30.455,68.61,86,78,1.21,ZA,broken clouds
593,Esperance,-33.8667,121.9,57.92,89,23,6.26,AU,few clouds
594,Varkkallai,8.7341,76.7067,80.38,64,100,2.82,IN,overcast clouds
595,Gomel,52.4345,30.9754,2.41,97,25,5.08,BY,scattered clouds
596,Gat,31.61,34.7642,66.4,54,0,1.36,IL,clear sky
597,Barcelos,41.5388,-8.6151,59.14,91,100,17.78,PT,light rain
598,Lubawa,53.5043,19.7497,27.41,87,100,15.97,PL,overcast clouds
599,Ilulissat,69.2167,-51.1,23.02,39,40,13.8,GL,scattered clouds
600,Chernyshevskiy,63.0128,112.4714,-32.6,99,100,2.3,RU,overcast clouds
601,Crotone,39.0851,17.1178,54.19,72,3,13.02,IT,clear sky
602,Vizianagaram,18.1167,83.4167,64.81,69,52,3.27,IN,broken clouds
603,Maceio,-9.6658,-35.7353,85.44,58,0,16.11,BR,clear sky
604,Nizhniy Kuranakh,58.8353,125.4869,-36.18,100,69,2.86,RU,broken clouds
605,Berlin,52.5244,13.4105,39.97,94,75,15.99,DE,light rain
606,Krasnyy Chikoy,50.3643,108.7512,-8.64,99,89,3.0,RU,overcast clouds
607,Tiruchchendur,8.4833,78.1167,77.95,82,100,18.52,IN,overcast clouds
608,Putina,-15.4667,-69.4333,54.01,49,57,9.69,PE,broken clouds
609,Hervey Bay,-25.2986,152.8535,71.33,65,100,16.2,AU,overcast clouds
610,Gravesend,51.4414,0.3737,56.35,88,100,21.45,GB,overcast clouds
611,Inuvik,68.3499,-133.7218,-27.78,99,52,5.1,CA,broken clouds
612,Vagur,61.4732,-6.8119,46.85,98,100,16.08,FO,overcast clouds
613,Sao Paulo De Olivenca,-3.3783,-68.8725,81.95,82,98,1.95,BR,overcast clouds
614,Waipawa,-41.4122,175.5153,56.03,95,100,6.78,NZ,overcast clouds
615,Nizwa,22.9333,57.5333,65.08,46,0,2.98,OM,clear sky
616,Camacha,33.0833,-16.3333,65.62,88,40,14.97,PT,scattered clouds
617,Vysokogornyy,50.1167,139.15,-15.14,98,100,4.97,RU,overcast clouds
618,Phan Thiet,10.9333,108.1,71.98,85,8,2.53,VN,clear sky
619,Sola,-13.8833,167.55,81.66,70,7,2.8,VU,clear sky
620,Patos De Minas,-18.5789,-46.5181,75.2,76,99,7.14,BR,overcast clouds
621,Erdaojiang,41.7764,126.0319,0.72,91,5,1.92,CN,clear sky
622,Kavaratti,10.5669,72.642,81.19,69,100,5.41,IN,overcast clouds
623,Hays,30.0502,-98.0336,47.08,89,100,1.99,US,overcast clouds
624,Rio Gallegos,-51.6226,-69.2181,63.57,37,1,16.51,AR,clear sky
625,Sao Filipe,14.8961,-24.4956,78.75,57,30,11.92,CV,scattered clouds
626,Maningrida,-12.0667,134.2667,77.38,90,100,6.73,AU,overcast clouds
627,Santa Maria,-29.6842,-53.8069,82.38,48,35,13.2,BR,scattered clouds
628,Barra Patuca,15.8,-84.2833,78.64,80,83,12.15,HN,light rain
629,Shimanovsk,52.0,127.7,-26.05,100,16,1.74,RU,few clouds
630,Muros,42.7762,-9.0603,60.67,95,100,25.05,ES,light rain
631,Huarmey,-10.0681,-78.1522,75.56,72,60,9.46,PE,broken clouds
632,Zhangjiakou,40.81,114.8794,16.81,42,22,2.55,CN,few clouds
633,Port Augusta,-32.5,137.7667,75.13,36,77,7.87,AU,broken clouds
634,Oranjestad,12.524,-70.027,84.9,74,0,3.0,AW,clear sky
635,Biak,-0.9131,122.8766,75.92,81,99,2.8,ID,overcast clouds
636,Greenville,35.6127,-77.3663,45.12,44,0,4.0,US,clear sky
637,Bo Phloi,14.3236,99.5161,62.82,68,20,4.88,TH,few clouds
638,Nata,8.3333,-80.5167,85.59,62,85,14.41,PA,overcast clouds
639,Diego De Almagro,-26.3667,-70.05,84.33,17,0,18.39,CL,clear sky
640,Abu Dhabi,24.4667,54.3667,71.96,72,0,1.01,AE,clear sky
641,Jacksonville,30.3322,-81.6556,69.06,64,40,13.8,US,scattered clouds
642,Luau,-10.7073,22.2247,61.81,99,98,2.77,AO,overcast clouds
643,Pascagoula,30.3658,-88.5561,51.73,65,77,9.89,US,broken clouds
644,Yumen,40.2833,97.2,18.21,64,44,26.98,CN,scattered clouds
645,Rosarito,32.3333,-117.0333,65.41,45,1,5.99,MX,clear sky
646,Natitingou,10.3042,1.3796,75.85,16,6,5.93,BJ,clear sky
647,Assiniboia,49.6334,-105.9845,-3.21,91,100,7.65,CA,overcast clouds
648,Westport,41.1415,-73.3579,40.28,55,24,10.0,US,few clouds
649,Severnyy,50.677,36.5532,21.24,93,0,11.18,RU,clear sky
650,Rokytne,51.2796,27.214,19.78,80,32,10.18,UA,scattered clouds
651,La Palma,33.8464,-118.0467,64.94,52,6,1.99,US,clear sky
652,Aitape,-3.1374,142.3475,77.38,88,100,4.56,PG,overcast clouds
653,Tefe,-3.3542,-64.7114,82.45,84,100,3.04,BR,light rain
654,Mitocu Dragomirnei,47.7333,26.25,25.25,89,0,7.0,RO,clear sky
655,Ostersund,63.1792,14.6357,19.85,93,100,12.66,SE,overcast clouds
656,Auki,-8.7676,160.7034,76.73,87,99,3.58,SB,overcast clouds
657,Roma,43.2128,-75.4557,33.39,79,100,7.0,US,snow
658,Vila,42.0304,-8.1588,49.08,94,100,8.37,PT,light rain
659,Nikel,69.4128,30.222,21.38,96,100,5.88,RU,light snow
660,Kailua,21.4022,-157.7394,71.58,60,100,23.02,US,moderate rain
661,Arrecife,28.963,-13.5477,69.78,49,0,4.61,ES,clear sky
662,Finnsnes,69.2296,17.9811,19.76,90,92,1.32,NO,overcast clouds
663,Ballina,-28.8667,153.5667,58.01,84,77,12.73,AU,broken clouds
664,Kisangani,0.5167,25.2,71.08,97,100,2.06,CD,moderate rain
665,Bida,9.0833,6.0167,80.29,16,10,2.84,NG,clear sky
666,Rabak,13.1809,32.74,82.56,22,5,7.9,SD,clear sky
667,Tupaciguara,-18.5922,-48.705,72.64,86,97,3.85,BR,overcast clouds
668,Marrakesh,31.6315,-8.0083,68.07,45,0,5.75,MA,clear sky
669,Yeppoon,-23.1333,150.7333,65.98,64,99,16.46,AU,overcast clouds
670,Gabu,12.2833,-14.2167,84.33,15,100,5.41,GW,overcast clouds
671,Port-Cartier,50.0334,-66.8654,35.74,98,100,11.68,CA,overcast clouds
672,Muheza,-5.1667,38.7833,74.23,94,100,8.59,TZ,overcast clouds
673,Hondo,32.45,130.2,44.55,63,84,6.87,JP,broken clouds
674,Ugoofaaru,5.6667,73.0,80.71,76,100,8.32,MV,overcast clouds
675,Caraballeda,10.6112,-66.8522,88.38,58,100,12.17,VE,overcast clouds
676,Tashla,51.7716,52.7427,20.62,84,17,9.19,RU,few clouds
677,Oksfjord,70.2396,22.3479,30.38,90,100,3.42,NO,snow
678,Nortelandia,-14.4547,-56.8028,79.99,76,100,5.17,BR,overcast clouds
679,Vestmanna,62.1564,-7.1664,45.52,93,100,9.22,FO,drizzle rain
680,Linxia,35.6003,103.2064,15.91,70,1,3.33,CN,clear sky
681,Antofagasta,-23.65,-70.4,73.13,65,3,8.79,CL,clear sky
